Product_URL,Product_Image_URL,Product_Tagging,Product_Name,Product_Description,Original_Price,Discount_Price,Sizes_Available,Vouchers,Available_Colors,Color_Shown,Style_Code,Rating_Score,Review_Count
https://www.nike.com/ph/t/dunk-low-next-nature-shoes-wbxcmN/DD1873-113,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8d6b6d0d-c499-417e-a93a-7381652c1cac/W+NIKE+DUNK+LOW+NEXT+NATURE.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Dunk Low Next Nature,Women's Shoes,"PHP 5,895.00","PHP 3,832.00",,,1 Colour,White/Light Smoke Grey,DD1873-113,,
https://www.nike.com/ph/t/dunk-low-next-nature-shoes-wbxcmN/DD1873-112,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1e2ce8a9-1452-455c-b637-beca735ab9ac/W+NIKE+DUNK+LOW+NEXT+NATURE.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Dunk Low Next Nature,Women's Shoes,"PHP 5,895.00","PHP 3,832.00",,,1 Colour,White/Elemental Pink,DD1873-112,,
https://www.nike.com/ph/t/pegasus-road-running-shoes-9XMSK0/HQ2593-500,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/df49a13c-66b2-41ed-9b3f-57a8f8922e96/W+NIKE+PEGASUS+PREMIUM.png","Bestseller, BEST_SELLER",Nike Pegasus Premium,Women's Road Running Shoes,"PHP 11,995.00","PHP 8,397.00",,,1 Colour,Barely Grape/Violet Mist/Sapphire/Purple Dynasty,HQ2593-500,,
https://www.nike.com/ph/t/pegasus-road-running-shoes-9XMSK0/HQ2593-502,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/04af16c7-2f3e-4961-ac3c-0272b554e53d/W+NIKE+PEGASUS+PREMIUM.png","Bestseller, BEST_SELLER",Nike Pegasus Premium,Women's Road Running Shoes,"PHP 11,995.00","PHP 7,797.00",,,1 Colour,Tattoo/Football Grey/Hydrogen Blue/Off-Noir,HQ2593-502,,
https://www.nike.com/ph/t/book-2-rising-ep-basketball-shoes-zur8OGal/IB6688-001,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/65929155-05f5-49cf-80b0-ac4818255096/BOOK+2+EP.png","Bestseller, BEST_SELLER",Book 2 'Rising' EP,Basketball Shoes,"PHP 8,095.00","PHP 6,476.00",,,1 Colour,Black/Safety Orange/Sundial/Multi-Colour,IB6688-001,,
https://www.nike.com/ph/t/revolution-8-road-running-shoes-WdoyZvVX/HJ9198-105,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/761c4b08-f546-44d6-8c2a-ffd1a88a54f9/NIKE+REVOLUTION+8.png","Bestseller, BEST_SELLER",Nike Revolution 8,Men's Road Running Shoes,"PHP 3,295.00","PHP 2,307.00",,,1 Colour,White/Pure Platinum/Glacier Blue/Black,HJ9198-105,,
https://www.nike.com/ph/t/air-jordan-1-low-se-shoes-WluTYInM/IR0842-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8c821c35-cf09-40de-8fe0-71fbfb607d88/AIR+JORDAN+1+LOW+SE.png","Bestseller, BEST_SELLER",Air Jordan 1 Low SE,Men's Shoes,"PHP 7,295.00","PHP 5,836.00",,,1 Colour,Black/Black/Racer Pink/Pale Ivory,IR0842-010,,
https://www.nike.com/ph/t/jordan-franchise-shower-slides-i928MvhE/HQ2163-201,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c2b9325c-0c70-4e81-a911-aa2b7d792d6b/JORDAN+FRANCHISE+SLIDE+SH.png","Bestseller, BEST_SELLER",Jordan Franchise,Shower Slides,"PHP 1,895.00","PHP 1,327.00",,,1 Colour,Medium Olive/Sail,HQ2163-201,5,
https://www.nike.com/ph/t/jordan-franchise-shower-slides-i928MvhE/HQ2163-200,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dfeec947-ddbd-40bb-9695-148233980c9b/JORDAN+FRANCHISE+SLIDE+SH.png","Bestseller, BEST_SELLER",Jordan Franchise,Shower Slides,"PHP 1,895.00","PHP 1,327.00",,,1 Colour,Khaki/Black,HQ2163-200,5,
https://www.nike.com/ph/t/jordan-franchise-shower-slides-i928MvhE/HQ2163-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d9e15295-6bb7-407f-b588-2fb19b3074bb/JORDAN+FRANCHISE+SLIDE+SH.png","Bestseller, BEST_SELLER",Jordan Franchise,Shower Slides,"PHP 1,895.00","PHP 1,327.00",,,1 Colour,White/Black,HQ2163-100,5,
https://www.nike.com/ph/t/luka-5-luka-lifestyle-pf-basketball-shoes-DGKjPNHW/HV8087-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2b144d06-9c8e-4dd2-9f62-fc3c5a64468c/JORDAN+LUKA+5+PF.png","Bestseller, BEST_SELLER",Luka 5 'Luka Lifestyle' PF,Basketball Shoes,"PHP 7,595.00","PHP 5,317.00",,,1 Colour,Black/Bright Crimson,HV8087-002,,
https://www.nike.com/ph/t/sportswear-futura-365-cross-body-bag-PExW1jWH/HV6621-634,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/236f5766-f935-439e-ad55-457032d0ba03/W+NSW+FUTURA+365+CRSSBDY-SWIRL.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Sportswear Futura 365,Women's Cross-Body Bag (3L),"PHP 1,395.00",PHP 907.00,,,1 Colour,Sweet Beet/Burgundy Crush/Burgundy Crush,HV6621-634,,
https://www.nike.com/ph/t/tiempo-legend-10-elite-low-top-football-boot-F47h5D/DV4328-402,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6e0fb36c-12d4-4bcb-be2b-beb36e67b702/LEGEND+10+ELITE+FG.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Tiempo Legend 10 Elite,Firm-Ground Low-Top Football Boot,"PHP 12,295.00","PHP 9,836.00",,,1 Colour,Blue Eclipse/Black,DV4328-402,,
https://www.nike.com/ph/t/tiempo-legend-10-elite-low-top-football-boot-F47h5D/DV4328-003,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31fecc61-279b-4d5b-be41-c58a22e9eba0/LEGEND+10+ELITE+FG.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Tiempo Legend 10 Elite,Firm-Ground Low-Top Football Boot,"PHP 12,295.00","PHP 9,836.00",,,1 Colour,Black/Black,DV4328-003,,
https://www.nike.com/ph/t/tiempo-legend-10-elite-low-top-football-boot-F47h5D/DV4328-701,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d4040a4b-0134-4895-8f73-a5b80493ca23/LEGEND+10+ELITE+FG.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Tiempo Legend 10 Elite,Firm-Ground Low-Top Football Boot,"PHP 12,295.00","PHP 7,377.00",,,1 Colour,Volt/Black,DV4328-701,,
https://www.nike.com/ph/t/nike-tiempo-legend-10-elite-F47h5D/DV4328-002,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/08459ffe-222f-4a98-af13-8b2688941e37/LEGEND+10+ELITE+FG.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Tiempo Legend 10 Elite,Firm-Ground Low-Top Football Boot,"PHP 12,295.00","PHP 6,762.00",,,1 Colour,Black/Deep Jungle/Black,DV4328-002,,
https://www.nike.com/ph/t/jordan-apex-reversible-bucket-hat-uFcL7XGb/IF0923-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/994e0b3f-258e-49aa-87a1-533c9ab66fe1/U+J+APEX+BUCKET+JM+AOP.png","Recycled Materials, SUSTAINABLE_MATERIALS",Jordan Apex,Reversible Bucket Hat,"PHP 1,395.00",PHP 907.00,,,1 Colour,Light Orewood Brown/Hemp,IF0923-104,5,
https://www.nike.com/ph/t/jordan-1-low-alt-younger-shoes-W8Wbv0/DR9748-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f64fdd15-b9f5-44f6-b2b0-a3244154f9bc/JORDAN+1+LOW+ALT+%28PS%29.png","Bestseller, BEST_SELLER",Jordan 1 Low Alt,Younger Kids' Shoes,"PHP 3,295.00","PHP 2,636.00",,,1 Colour,White/Aura/Squadron Blue,DR9748-104,,
https://www.nike.com/ph/t/jordan-1-mid-shoes-Jc7TTZ/DQ8425-109,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4b468e6f-3d53-4a8c-af35-9f9ac5039c07/JORDAN+1+MID+%28TD%29.png","Bestseller, BEST_SELLER",Jordan 1 Mid,Baby/Toddler Shoes,"PHP 2,795.00","PHP 1,957.00",,,1 Colour,Summit White/Infrared 23/Neutral Grey/Black,DQ8425-109,,
https://www.nike.com/ph/t/air-superfly-shoes-1GxUW8hr/HQ7955-401,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/27f84a20-9661-4383-9d0f-c385780ed8ee/W+NIKE+AIR+SUPERFLY.png","Bestseller, BEST_SELLER",Nike Air Superfly,Women's Shoes,"PHP 5,795.00","PHP 3,767.00",,,1 Colour,Ashen Slate/Armoury Slate/Particle Rose/Tattoo,HQ7955-401,5,
https://www.nike.com/ph/t/run-defy-road-running-shoes-rVrdTl/HM9594-112,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d2250731-aabc-4d8d-82bc-6d061e2d924e/NIKE+RUN+DEFY.png","Bestseller, BEST_SELLER",Nike Run Defy,Men's Road Running Shoes,"PHP 3,095.00","PHP 2,012.00",,,1 Colour,White/Glacier Blue/Green Strike/Black,HM9594-112,,
https://www.nike.com/ph/t/run-defy-road-running-shoes-rVrdTl/HM9594-103,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3b02011b-c120-4035-a279-4a7cecd7525b/NIKE+RUN+DEFY.png","Bestseller, BEST_SELLER",Nike Run Defy,Men's Road Running Shoes,"PHP 3,095.00","PHP 2,167.00",,,1 Colour,Summit White/Turf Orange/White/Bright Crimson,HM9594-103,,
https://www.nike.com/ph/t/structure-26-road-running-shoes-FLsWh1HA/HQ2589-101,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ce11525c-e86d-420d-9ca1-300e89c2a731/W+NIKE+STRUCTURE+26+WIDE.png","Sold Out, OUT_OF_STOCK",Nike Structure 26,Women's Road Running Shoes (Extra Wide),"PHP 7,595.00","PHP 3,798.00",,,1 Colour,Summit White/Barely Volt/Sail/Chrome,HQ2589-101,,
https://www.nike.com/ph/t/v2k-run-shoes-with-reflective-design-accents-zJV8TV/FD0736-115,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/084fa90b-36cf-4464-97e8-9bb202c7adcc/W+NIKE+V2K+RUN.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike V2K Run,Women's shoes with reflective accents,"PHP 6,895.00","PHP 4,827.00",,,1 Colour,Sand Drift/Shimmer/Fauna Brown/Pink Foam,FD0736-115,,
https://www.nike.com/ph/t/v2k-run-shoes-with-reflective-design-accents-zJV8TV/FD0736-114,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/16b38c2f-0996-4bfa-9b5a-6d30a5cf2753/W+NIKE+V2K+RUN.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike V2K Run,Women's shoes with reflective accents,"PHP 6,895.00","PHP 4,482.00",,,1 Colour,Summit White/Vast Grey/Alabaster/Pink Spell,FD0736-114,,
https://www.nike.com/ph/t/jordan-air-rev-golf-shoes-jgWN39/FV6338-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c7591c92-1d3c-4bc1-bc99-0a14cd3202fe/JORDAN+AIR+REV.png","Bestseller, BEST_SELLER",Jordan Air Rev,Golf Shoes,"PHP 13,895.00","PHP 9,727.00",,,1 Colour,White/Team Red/Black,FV6338-104,,
https://www.nike.com/ph/t/air-force-1-07-shoes-daGXOe1a/HV4406-100,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d19c5e1d-b04e-4265-bb47-28ebb1054dc5/W+AIR+FORCE+1+%2707.png","Bestseller, BEST_SELLER",Nike Air Force 1 '07,Women's Shoes,"PHP 6,995.00","PHP 4,547.00",,,1 Colour,Off-White/Light Smoke Grey/Off-White,HV4406-100,5,
https://www.nike.com/ph/t/air-force-1-07-shoes-daGXOe1a/HV4406-601,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1a12b127-e6c5-487d-a8db-669704608cef/W+AIR+FORCE+1+%2707.png","Bestseller, BEST_SELLER",Nike Air Force 1 '07,Women's Shoes,"PHP 6,995.00","PHP 4,897.00",,,1 Colour,Silt Red/Particle Pink/Silt Red,HV4406-601,5,
https://www.nike.com/ph/t/zoom-rival-fly-4-glam-road-racing-shoes-rBOODHTQ/IO9565-400,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ddd8d349-e169-4074-bc6f-8c16ce4be2d6/NIKE+AIR+ZOOM+RIVAL+FLY+4+GLAM.png","Bestseller, BEST_SELLER",Nike Zoom Rival Fly 4 Glam,Road Racing Shoes,"PHP 6,295.00","PHP 4,407.00",,,1 Colour,Dark Obsidian/Ghost Green/Pink Blast/Black,IO9565-400,5,
https://www.nike.com/ph/t/court-borough-low-recraft-shoes-3JT7d2/HM6300-480,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8ecb5051-4b30-4fb8-85fe-03545d0a78e7/COURT+BOROUGH+LOW+RECRAFT+TD.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Court Borough Low Recraft,Baby/Toddler Shoes,"PHP 1,895.00","PHP 1,232.00",,,1 Colour,Game Royal/White/Black,HM6300-480,4,
https://www.nike.com/ph/t/gt-jump-academy-ep-basketball-shoes-PGSkKx/HF1804-102,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b7b84f5-4b31-4354-a62f-98f2661b507e/G.T.+JUMP+ACADEMY+EP.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike G.T. Jump Academy EP,Basketball Shoes,"PHP 4,295.00","PHP 2,792.00",,,1 Colour,Summit White/Peony/Lapis,HF1804-102,5,
https://www.nike.com/ph/t/gt-jump-academy-ep-basketball-shoes-PGSkKx/HF1804-007,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/27e1fcfb-a88d-4f6a-8436-eba18eb8d944/G.T.+JUMP+ACADEMY+EP.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike G.T. Jump Academy EP,Basketball Shoes,"PHP 4,295.00","PHP 3,007.00",,,1 Colour,Black/Dark Smoke Grey/Smoke Grey/Vivid Purple,HF1804-007,5,
https://www.nike.com/ph/t/lny-waistpack-t7Pa3IzR/IQ0978-133,https://static.nike.com/a/images/t_default/229f0fcb-1068-4097-a65a-d638005c16e7/NK+ELMNTL+PRM+WAISTPACK+-+CNY.png,"Recycled Materials, SUSTAINABLE_MATERIALS",Nike Premium LNY,Waistpack (8L),"PHP 1,995.00","PHP 1,397.00",,,1 Colour,Sail/Sail/Neutral Olive,IQ0978-133,4,
https://www.nike.com/ph/t/air-jordan-1-low-se-shoes-swIp51zy/IB7011-001,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/53b6072d-12a8-4c5e-b9fe-146f5d52e6dd/WMNS+AIR+JORDAN+1+LOW+SE.png","Bestseller, BEST_SELLER",Air Jordan 1 Low SE,Women's Shoes,"PHP 7,295.00","PHP 4,742.00",,,1 Colour,Enigma Stone/Pale Ivory/Hemp/Oatmeal,IB7011-001,3,
https://www.nike.com/ph/t/jordan-1-mid-younger-shoes-2gFmNs/DQ8424-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1dfddcc3-bee8-4558-bcea-b730bd27b411/JORDAN+1+MID+%28PS%29.png","Bestseller, BEST_SELLER",Jordan 1 Mid,Younger Kids' Shoes,"PHP 3,395.00","PHP 2,377.00",,,1 Colour,Black/Aura/Squadron Blue/Black,DQ8424-002,,
https://www.nike.com/ph/t/reax-8-tr-workout-shoes-K4q2TBes/IO2400-500,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/de09ceef-84bd-45df-b636-c4c687868f66/W+NIKE+REAX+8+TR+MESH.png","Bestseller, BEST_SELLER",Nike Reax 8 TR,Women's Workout Shoes,"PHP 4,695.00","PHP 3,287.00",,,1 Colour,Tattoo/Burgundy Crush,IO2400-500,,
https://www.nike.com/ph/t/sabrina-3-me-vs-me-ep-basketball-shoes-oSbSxnZK/IQ5083-102,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9ba72e85-7bb7-4bf4-b18a-baa97254c06a/SABRINA+3+MVM+EP.png","Bestseller, BEST_SELLER",Sabrina 3 'Me vs. Me' EP,Basketball Shoes,"PHP 7,595.00","PHP 5,317.00",,,1 Colour,White/Wolf Grey/Photon Dust/Metallic Dark Grey,IQ5083-102,,
https://www.nike.com/ph/t/wio-11-road-running-shoes-2SNS3P/FJ9509-111,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5be02196-9aee-43e2-aa57-0beb60cdb123/NIKE+AIR+WINFLO+11.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Winflo 11,Men's Road Running Shoes,"PHP 5,495.00","PHP 3,572.00",,,1 Colour,Summit White/Bright Crimson/Topaz Gold/Black,FJ9509-111,,
https://www.nike.com/ph/t/wio-11-road-running-shoes-2SNS3P/FJ9509-010,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e79f9b3f-8754-4b4b-82d7-d516117bedb8/NIKE+AIR+WINFLO+11.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Winflo 11,Men's Road Running Shoes,"PHP 5,495.00","PHP 3,572.00",,,1 Colour,Cannon/Sanded Purple/White/Black,FJ9509-010,,
https://www.nike.com/ph/t/wio-11-road-running-shoes-2SNS3P/FJ9509-112,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/59069380-11f6-4f76-bd31-82e75351c835/NIKE+AIR+WINFLO+11.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Winflo 11,Men's Road Running Shoes,"PHP 5,495.00","PHP 3,572.00",,,1 Colour,White/Glacier Blue/Green Strike/Black,FJ9509-112,,
https://www.nike.com/ph/t/jordan-flight-script-t-shirt-7QZWNUw8/IF3014-050,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3780f3ac-2fe0-488c-9750-582a58cb56f8/M+J+FLT+SCRIPT+BOXY+SS+CREW.png","Bestseller, BEST_SELLER",Jordan Flight,Men's Script T-Shirt,"PHP 1,995.00","PHP 1,596.00",,,1 Colour,Grey Heather/White,IF3014-050,1,
https://www.nike.com/ph/t/juniper-trail-2-gore-tex-waterproof-trail-running-shoes-61f57n/HM9734-302,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d38d24af-fa44-42cf-bfa2-e47a8118c951/NIKE+JUNIPER+TRAIL+2+GTX+V2.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Juniper Trail 2 GORE-TEX,Men's Waterproof Trail-Running Shoes,"PHP 6,395.00","PHP 4,477.00",,,1 Colour,Seaweed/Clay Green/Hyper Pink/Mint Foam,HM9734-302,1,
https://www.nike.com/ph/t/sb-malor-skate-shoes-BZKPwR/FV6064-500,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ccd38896-211b-48be-85f2-e61dee268b9c/NIKE+SB+MALOR.png","Bestseller, BEST_SELLER",Nike SB Malor,Skate Shoes,"PHP 4,095.00","PHP 2,662.00",,,1 Colour,Blueprint/Blueprint/Off-Noir/White,FV6064-500,,
https://www.nike.com/ph/t/luka-rise-cap-structured-adjustable-hat-WC279OBl/IF7166-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/43eb880c-ac51-402d-b832-c57522e1d250/U+J+RISE+CAP+S+CB+LD.png","Bestseller, BEST_SELLER",Luka Rise Cap,Structured Adjustable Hat,"PHP 1,045.00",PHP 836.00,,,1 Colour,Black/White,IF7166-010,,
https://www.nike.com/ph/t/air-force-1-07-shoes-XA6c5cfz/IH1698-001,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/17950809-42b8-4253-a15e-b17691eb643f/AIR+FORCE+1+%2707.png","Bestseller, BEST_SELLER",Nike Air Force 1 '07,Men's Shoes,"PHP 6,295.00","PHP 5,036.00",,,1 Colour,College Grey/College Grey,IH1698-001,,
https://www.nike.com/ph/t/air-force-1-07-shoes-XA6c5cfz/IH1698-200,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c625d710-d06c-4b08-bba7-cd6c6f2475d0/AIR+FORCE+1+%2707.png","Bestseller, BEST_SELLER",Nike Air Force 1 '07,Men's Shoes,"PHP 6,295.00","PHP 4,407.00",,,1 Colour,Velvet Brown/Velvet Brown,IH1698-200,,
https://www.nike.com/ph/t/air-jordan-1-low-se-shoes-8S5POzuT/IB7109-005,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/090d52af-db03-4e53-b40a-4f1e530dc64d/AIR+JORDAN+1+LOW+SE.png","Bestseller, BEST_SELLER",Air Jordan 1 Low SE,Men's Shoes,"PHP 7,295.00","PHP 5,836.00",,,1 Colour,Black/Light Wild Mango/Olive Grey,IB7109-005,,
https://www.nike.com/ph/t/air-jordan-1-low-se-shoes-8S5POzuT/IB7109-004,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e70d94ba-7b70-437d-ba10-d0bfd44550b0/AIR+JORDAN+1+LOW+SE.png","Bestseller, BEST_SELLER",Air Jordan 1 Low SE,Men's Shoes,"PHP 7,295.00","PHP 5,836.00",,,1 Colour,Anthracite/Muslin/Iris Whisper/Sail,IB7109-004,,
https://www.nike.com/ph/t/omni-multi-court-younger-shoes-dk59FX/DM9026-001,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ff3e1ba7-e589-485b-b9bb-3778055d6545/NIKE+OMNI+MULTI-COURT+%28PS%29.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Omni Multi-Court,Younger Kids' Shoes,"PHP 2,495.00","PHP 1,996.00",,,1 Colour,Black/Anthracite,DM9026-001,1,
https://www.nike.com/ph/t/air-max-dn-shoes-FtLNfm/DV3337-006,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0083d873-114c-4a76-9dd3-82aa3c1b168f/AIR+MAX+DN.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Air Max Dn,Shoes,"PHP 8,395.00","PHP 5,037.00",,,1 Colour,Black/Black/Metallic Dark Grey/Black,DV3337-006,,
https://www.nike.com/ph/t/air-max-dn-shoes-FtLNfm/DV3337-101,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5bc5bc81-9e76-444f-93ce-c7e1446f17af/AIR+MAX+DN.png","Recycled Materials, SUSTAINABLE_MATERIALS",Nike Air Max Dn,Shoes,"PHP 8,395.00","PHP 5,037.00",,,1 Colour,White/White/Metallic Silver/White,DV3337-101,,
